,ID,Salary,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
611,611,325000,Hyderabad,m,1992-08-22,88.4,cbse,2010.0,61.8,cbse,8195,1,B.Tech/B.E.,electronics and electrical engineering,75.5,8195.0,1,Delhi,2014,475,415,415,0.758379883023504,-1,324,-1,-1,473,-1,-1,-0.8772,1.5444,1.2396,-1.1218,1.247
612,612,145000,Gurgaon,m,1988-12-20,66.0,rbse,2006.0,55.0,rbse,4948,2,B.Tech/B.E.,computer engineering,66.0,4948.0,1,Rajasthan,2010,405,585,415,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-1.0355,0.5008,-0.0537,1.4724,1.4502
613,613,300000,Bangalore,m,1991-07-05,73.0,stateboard,2008.0,81.0,stateboard,11283,2,B.Tech/B.E.,computer science & engineering,81.0,11283.0,0,Tamil Nadu,2012,335,535,495,0.563267823666597,425,-1,-1,-1,-1,-1,-1,1.59199999999999,0.8128,-0.344,-0.1727,-0.0506
614,614,100000,Hyderabad,f,1990-09-03,87.5,ssc,,95.3,board of intermediate,11183,2,B.Tech/B.E.,electronics and communication engineering,80.95,11183.0,1,Telangana,2012,425,465,535,0.538386892985096,335,333,-1,-1,-1,446,-1,0.3941,0.6568,-1.0697,,0.3444
615,615,330000,Pune ,f,1990-05-19,74.88,karnataka state board,2007.0,69.88,karanataka secondary board,1236,2,MCA,computer application,73.0,1236.0,0,Karnataka,2012,355,485,305,0.525922584252055,415,-1,-1,-1,-1,-1,-1,-2.1175,-0.1232,-0.0537,1.11982999999999,-0.643
616,616,600000,Indore,m,1992-01-05,91.2,cbse,2010.0,90.0,cbse,222,2,B.Tech/B.E.,mechanical engineering,78.0,,0,Jharkhand,2014,720,655,680,0.654107474545933,445,-1,-1,420,-1,-1,-1,-1.4517,0.0459,-1.6807,0.9066,0.0973
617,617,140000,Pune,m,1988-06-04,62.4,state board,2006.0,67.17,state board,2665,2,B.Tech/B.E.,electronics & telecommunications,60.14,2665.0,0,Maharashtra,2013,420,615,465,0.881620069530177,425,420,-1,-1,-1,-1,-1,-0.5899,-0.2871,0.01,0.1459,0.0973
618,618,95000,Bhopal,m,1990-08-19,61.8,cbse,2009.0,69.6,state board,8105,2,B.Tech/B.E.,computer science & engineering,63.69,8105.0,0,Madhya Pradesh,2013,415,460,485,0.192587104094003,-1,-1,-1,-1,-1,-1,-1,-1.0208,-0.1206,1.0859,-1.2486,-0.2859
619,619,300000,New Delhi,m,1992-03-25,82.6,cbse,,76.0,cbse,6904,2,B.Tech/B.E.,electronics and electrical engineering,78.0,6904.0,1,Tamil Nadu,2014,510,560,485,0.837620725714257,335,-1,-1,-1,500,-1,-1,,-0.7866,0.01,1.6672,-1.4356
620,620,70000,Lucknow,f,1991-07-28,80.83,"bright way college, (up board)",2007.0,81.6,"bright way college, (up board)",1638,2,B.Tech/B.E.,information technology,71.88,1638.0,0,Uttar Pradesh,2012,375,435,485,0.525922584252055,415,400,-1,-1,-1,-1,-1,-0.2628,0.1498,-0.8157,0.8848,-1.2354
621,621,555000,-1,m,1989-01-14,74.53,maharashtra board,2006.0,84.53,maharashtra board,1358,2,B.Tech/B.E.,computer engineering,63.0,1358.0,1,Maharashtra,2010,705,565,605,0.960903087163164,595,-1,-1,-1,-1,-1,-1,-2.272,0.6568,0.2366,,-0.4455
622,622,180000,Hyderabad,m,1990-04-06,65.0,0,2007.0,45.0,0,2353,2,B.Tech/B.E.,computer engineering,72.0,2353.0,0,Orissa,2012,395,635,495,0.704090412131314,465,-1,-1,-1,-1,-1,-1,-0.2628,-0.5523,-0.598,0.0623,-0.1295
623,623,300000,Bangalore,m,1992-02-20,86.4,cbse,2009.0,95.8,state board,9931,2,B.Tech/B.E.,electronics and communication engineering,84.85,9931.0,1,Telangana,2013,485,665,705,0.376059586651545,-1,300,-1,-1,-1,-1,-1,0.2718,-0.7866,-0.4511,-0.8682,-2.2021
624,624,355000,Pune,f,1991-03-26,88.36,icse,,74.12,icse,485,2,B.Tech/B.E.,information technology,65.0,485.0,0,Uttar Pradesh,2013,695,490,575,0.819416529835888,505,-1,-1,-1,-1,-1,-1,0.7027,0.7119,1.3933,-1.3753,0.4805
625,625,335000,-1,m,1991-05-15,72.67,state board,2008.0,68.2,state board,66,2,B.Tech/B.E.,computer engineering,72.95,66.0,0,Uttar Pradesh,2013,570,450,665,0.735795709224656,475,-1,-1,-1,-1,-1,-1,0.8463,0.7119,0.3174,,0.8637
626,626,150000,Kanpur,m,1992-01-05,68.0,icse,,64.0,icse,429,2,B.Tech/B.E.,computer science & engineering,61.12,429.0,0,Uttar Pradesh,2013,415,400,265,0.0800552813405495,404,-1,253,-1,-1,-1,-1,0.99,1.0449,1.7007,,0.8637
627,627,395000,Hyderabad,f,1990-08-07,83.3,ssc,2007.0,80.1,intermediate board examination,9769,2,B.Tech/B.E.,computer engineering,63.5,9769.0,1,Telangana,2011,485,315,405,0.488347976782714,405,-1,-1,-1,-1,-1,-1,0.6646,0.9688,1.4267,0.8457,1.3976
628,628,370000,Kolkata,m,1989-04-20,81.6,cbse,2007.0,72.2,cbse,5026,2,B.Tech/B.E.,mechanical engineering,65.0,5026.0,0,Orissa,2011,665,525,595,0.755375120895548,345,-1,-1,446,-1,-1,-1,-3.3539,0.5008,-0.1988,0.8848,-0.9194
629,629,315000,-1,m,1992-01-16,94.2,cbse,2009.0,89.8,cbse,222,2,B.Tech/B.E.,electronics and electrical engineering,80.6,222.0,0,Jharkhand,2013,475,525,665,0.938399136791175,345,-1,-1,-1,553,-1,-1,,0.3789,-0.6048,-0.7415,0.2889
630,630,110000,Noida,f,1993-02-17,78.67,state board,2010.0,76.0,state board,137,2,B.Tech/B.E.,information technology,72.14,137.0,0,Uttar Pradesh,2014,395,470,430,0.998876108102859,415,-1,653,-1,-1,-1,-1,-0.0154,0.5454,0.9322,0.2727,-0.2859
631,631,160000,Chennai,m,1990-01-26,79.2,state board,2008.0,86.91,state board,8011,2,B.Tech/B.E.,information technology,70.5,8011.0,0,Tamil Nadu,2012,315,245,305,0.276047228046856,345,-1,-1,-1,-1,-1,-1,-1.0355,-2.0733,-1.2511,0.17983,-1.5513
632,632,330000,-1,m,1992-12-05,79.2,cbse,2009.0,76.6,cbse,48,1,B.Tech/B.E.,computer engineering,70.0,48.0,1,Delhi,2013,545,560,665,0.884122511593735,535,-1,-1,-1,-1,-1,-1,0.99,1.0449,0.1637,-0.8682,0.2889
633,633,360000,Ahmedabad,m,1990-01-18,87.2,cbse,2008.0,77.8,cbse,51,2,B.Tech/B.E.,electronics and communication engineering,69.48,51.0,0,Uttar Pradesh,2012,585,605,735,0.376059586651545,-1,300,-1,-1,-1,-1,-1,-0.5719,-0.1232,-2.2308,-0.0552,-1.8278
634,634,325000,Chennai,m,1992-05-15,67.42,icse,2010.0,85.5,state board,314,2,B.Tech/B.E.,computer science & engineering,75.04,314.0,1,Karnataka,2014,590,520,605,0.842248322257836,515,-1,469,-1,-1,-1,-1,0.1282,-0.4536,-0.2974,0.5262,-2.0105
635,635,145000,Noida,m,1994-01-20,84.0,cbse,2011.0,68.0,cbse,76,2,B.Tech/B.E.,electronics and communication engineering,72.0,76.0,0,Uttar Pradesh,2015,580,570,385,0.207392169717661,335,260,-1,-1,-1,313,-1,0.1282,0.7119,1.3933,-0.3612,-0.0943
636,636,120000,Noida,m,1988-08-05,50.0,board of school education harayana,,64.0,state board of technical education harayana,7564,2,B.Tech/B.E.,electronics and communication engineering,70.0,7564.0,0,Haryana,2011,345,365,445,0.538386892985096,-1,333,-1,-1,-1,-1,-1,-0.4173,-1.3713,0.9042,1.5578,0.3444
637,637,250000,-1,m,1993-11-21,71.0,cbse,2009.0,60.0,cbse,5904,2,B.Tech/B.E.,information technology,63.0,5904.0,0,Uttar Pradesh,2013,465,355,515,0.356536487724475,425,-1,346,-1,-1,-1,-1,-3.1994,-0.9033,-1.2148,-0.0552,-2.0253
638,638,375000,Noida,f,1992-07-31,80.2,cbse,2009.0,74.8,cbse,184,2,B.Tech/B.E.,information technology,78.31,184.0,0,Uttar Pradesh,2013,555,535,430,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.2718,0.8784,-1.3733,-0.8682,1.0554
639,639,440000,Noida,m,1991-06-30,60.2,cbse,2008.0,66.8,cbse,350,2,B.Tech/B.E.,information technology,69.91,350.0,0,Uttar Pradesh,2013,545,400,635,0.843123726665742,515,-1,-1,-1,-1,-1,-1,0.8578,0.8128,-0.6343,-0.0846,-0.7615
640,640,95000,New Delhi,m,1993-01-10,68.0,state board,2009.0,65.6,state board,137,2,B.Tech/B.E.,computer science & engineering,63.33,137.0,0,Uttar Pradesh,2014,420,530,380,0.622642915849938,485,-1,407,-1,-1,-1,-1,-0.0154,-0.7866,-1.0659,-1.6289,-1.0524
641,641,190000,New Delhi,m,1990-08-10,65.0,state board,2007.0,64.0,state board,15349,2,B.Tech/B.E.,electronics and communication engineering,72.14,15349.0,0,Uttar Pradesh,2013,500,500,370,0.655766942617211,-1,-1,-1,-1,-1,366,-1,1.5644,0.5454,0.1637,-1.6289,1.0554
642,642,800000,Bangalore,m,1991-01-25,93.44,karnataka state board,,90.0,karnataka state board,1384,2,B.Tech/B.E.,computer engineering,87.6,1384.0,0,Karnataka,2012,515,475,635,0.942116551485008,575,-1,-1,-1,-1,-1,-1,-0.4173,0.9688,-0.1988,-0.2902,0.3049
643,643,120000,Hyderabad,f,1990-06-01,59.0,state board,,69.0,state board,5015,2,MCA,computer application,74.0,5015.0,0,Andhra Pradesh,2014,275,415,310,0.0800552813405495,315,-1,253,-1,-1,-1,-1,0.5591,0.2124,0.3174,0.5262,-0.2859
644,644,505000,Pune,m,1990-12-27,88.6,jkbose,2008.0,88.93,jkbose,9019,2,B.Tech/B.E.,computer engineering,69.12,9019.0,0,Haryana,2012,655,565,524,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-2.1561,-0.2793,-1.0697,,-0.7615
645,645,500000,Chennai,m,1991-07-15,88.8,0,,96.5,0,3076,2,B.Tech/B.E.,electronics and electrical engineering,81.0,3076.0,0,Tamil Nadu,2012,365,385,425,0.229481754911755,345,266,-1,-1,-1,-1,-1,0.6646,0.0328,-0.1988,,0.3049
646,646,420000,-1,m,1991-06-07,75.0,up board,2007.0,75.0,up board,893,2,B.Tech/B.E.,computer science & engineering,70.0,893.0,0,Uttar Pradesh,2011,555,545,635,0.979521744319216,625,-1,-1,-1,-1,-1,-1,,1.5928,0.2366,-1.2303,0.6603
647,647,600000,Hyderabad,m,1993-07-02,87.3,state board,2010.0,89.9,state board,492,2,B.Tech/B.E.,computer science & engineering,67.2,492.0,1,Telangana,2014,500,525,705,0.744758354008939,645,-1,438,-1,-1,-1,-1,,0.5454,0.01,-1.5021,-0.0943
648,648,315000,Bangalore,m,1992-09-26,77.8,cbse,2010.0,77.0,cbse,172,2,B.Tech/B.E.,electronics and instrumentation engineering,66.03,172.0,0,Uttar Pradesh,2014,570,375,495,0.493596387301038,375,324,-1,-1,-1,-1,-1,-0.159,0.5454,-1.2196,0.1459,-2.0105
649,649,600000,Ahmedabad,m,1990-04-13,91.6,cbse,2008.0,82.4,cbse,400,1,B.Tech/B.E.,industrial & production engineering,81.9,400.0,0,Madhya Pradesh,2013,615,605,725,0.945134855960355,-1,-1,-1,526,-1,-1,-1,-1.1644,-0.7866,-1.2196,,-1.6273
650,650,340000,Bangalore,f,1991-04-28,94.4,state board,2009.0,85.0,state board,356,2,B.Tech/B.E.,electronics and communication engineering,80.29,356.0,1,Karnataka,2013,580,475,720,0.376059586651545,-1,300,-1,-1,-1,-1,-1,1.4208,1.2114,0.7785,,1.0554
651,651,150000,Pondicherry,m,1992-04-10,87.0,state board,2009.0,86.54,state board,13371,2,B.Tech/B.E.,,78.4,13371.0,0,Union Territory,2013,325,415,470,0.376059586651545,-1,300,-1,-1,-1,-1,-1,0.4285,0.1125,0.7785,-0.3612,0.166999999999999
652,652,600000,Bangalore,m,1991-11-04,92.5,state board,2009.0,83.5,state board,7000,2,B.Tech/B.E.,,77.0,7000.0,1,Karnataka,2013,780,680,620,0.380091833171688,505,-1,-1,-1,-1,313,-1,-0.3027,-0.9531,-0.7585,1.0333,-0.8608
653,653,150000,Mangalore,m,1991-12-13,75.0,cbse,2008.0,77.0,cbse,708,2,B.Tech/B.E.,electronics and communication engineering,70.45,708.0,0,Karnataka,2013,455,595,545,0.112139438207403,425,228,-1,-1,-1,-1,-1,1.2772,1.2114,1.3933,-0.1076,0.8637
654,654,390000,Noida,f,1989-08-24,81.2,cbse,,82.8,cbse,11537,2,B.Tech/B.E.,computer engineering,73.0,11537.0,0,Uttar Pradesh,2011,525,625,585,0.635978756456794,445,-1,-1,-1,-1,-1,-1,0.51,1.1248,0.5269,-0.7603,0.6603
655,655,200000,GURGOAN,m,1991-07-25,83.89,cbse,2009.0,67.0,cbse,267,2,B.Tech/B.E.,electronics and communication engineering,80.07,267.0,0,Punjab,2014,440,590,585,0.436962648056859,405,-1,-1,-1,-1,324,-1,1.9953,0.0459,0.7785,-2.136,0.4805
656,656,400000,Belgaum,f,1989-10-14,91.8,0,,87.66,0,8099,2,B.Tech/B.E.,electronics and communication engineering,79.8,,0,Karnataka,2011,625,515,565,0.538386892985096,-1,333,-1,-1,-1,-1,-1,-0.4173,0.3448,-0.6343,-0.0552,-1.8673
657,657,95000,Bangalore,m,1988-12-27,64.57,bseb,2005.0,49.67,biec,14532,2,MCA,computer application,81.48,14532.0,0,Tamil Nadu,2013,380,560,455,0.486747008438193,565,-1,376,-1,-1,-1,-1,-0.3027,-0.1206,-0.2974,0.7798,-1.0524
658,658,180000,Jaipur,m,1990-10-13,76.6,cbse,2008.0,82.2,cbse,2927,2,B.Tech/B.E.,electronics and communication engineering,76.8,2927.0,1,Rajasthan,2012,485,525,505,0.229481754911755,395,266,-1,-1,-1,-1,-1,-1.2287,0.8128,0.0914,-0.0846,-0.2875
659,659,380000,New Delhi,m,1989-09-18,,cbse,2008.0,81.8,cbse,29,2,B.Tech/B.E.,,71.6,,1,Delhi,2012,645,635,665,0.864685413370085,525,-1,-1,-1,-1,-1,-1,0.2782,-0.4353,-0.7794,-0.4371,-0.9194
660,660,280000,-1,m,1990-03-17,78.0,state board,2009.0,91.0,state board,11183,2,B.Tech/B.E.,electronics and communication engineering,64.62,11183.0,1,Telangana,2013,405,425,380,-1.0,405,-1,346,-1,-1,-1,-1,1.7081,-0.9531,0.1637,-1.6289,-0.8608
661,661,360000,bhubaneswar,f,1992-03-11,90.8,state board,2009.0,88.0,state board,124,2,B.Tech/B.E.,electrical engineering,81.5,124.0,0,Orissa,2013,395,525,605,0.982057124317279,-1,-1,-1,-1,606,-1,-1,1.5644,0.5454,-0.2974,-1.3753,1.0554
662,662,300000,Noida,m,1991-06-05,72.2,state board,2009.0,71.8,state board,3879,2,B.Tech/B.E.,computer science & engineering,72.31,3879.0,0,Madhya Pradesh,2013,395,455,390,0.622642915849938,545,-1,407,-1,-1,-1,-1,-1.5953,-1.4526,-1.0659,0.2727,-2.3937
663,663,145000,Gurgaon,f,1990-03-26,82.2,cbse,,72.3,cbse,57,2,B.Tech/B.E.,biomedical engineering,63.4,57.0,0,Haryana,2011,595,505,455,-1.0,-1,-1,-1,-1,-1,-1,-1,-1.0355,-0.1232,-1.2148,0.0623,0.3444
664,664,350000,Hyderabad,f,1986-10-23,81.6,0,2005.0,77.6,0,11157,1,MCA,computer application,90.0,11157.0,0,Jharkhand,2011,505,545,525,0.916869961103619,555,-1,-1,-1,-1,-1,-1,0.2009,-0.4353,-0.0537,-1.3478,0.5024
665,665,1100000,Gurgaon,m,1989-12-05,85.6,cbse,2007.0,83.6,cbse,6920,1,B.Tech/B.E.,computer engineering,74.64,6920.0,1,Delhi,2011,635,585,625,0.974396112538398,615,-1,-1,-1,-1,-1,-1,0.0464,0.3448,-0.344,-0.4078,-0.9194
666,666,350000,Bangalore,m,1993-06-16,74.83,state board,2010.0,87.4,state board,15456,2,B.Tech/B.E.,computer science & engineering,69.31,15456.0,0,Andhra Pradesh,2014,395,530,545,0.622642915849938,395,-1,407,-1,-1,-1,-1,0.2718,-0.7866,1.7007,-0.6147,0.8637
667,667,285000,New Delhi,m,1990-11-09,82.0,cbse,2008.0,76.0,cbse,33,2,B.Tech/B.E.,computer engineering,67.0,33.0,0,Haryana,2012,710,655,500,0.843123726665742,515,-1,-1,-1,-1,-1,-1,1.4208,0.3789,-0.2974,,0.4805
668,668,350000,Gurgaon,m,1992-07-24,,cbse,,81.4,cbse,48,1,B.Tech/B.E.,electronics and communication engineering,80.22,48.0,1,Delhi,2014,640,570,840,0.783303536670298,-1,388,-1,-1,-1,340,-1,0.2718,-0.1206,-0.7585,-0.8682,-1.6273
669,669,350000,Hyderabad,m,1989-06-30,80.2,cbse,2007.0,77.6,cbse,48,1,B.Tech/B.E.,electronics and communication engineering,74.3,48.0,1,Delhi,2011,505,555,555,0.910770164246022,425,433,-1,-1,-1,286,-1,-1.0355,-0.2793,0.9623,0.0623,-0.4455
670,670,240000,Noida,f,1992-02-17,87.0,cbse,2009.0,64.0,cbse,13128,2,B.Tech/B.E.,computer science & engineering,68.0,13128.0,1,Delhi,2013,535,580,260,0.486747008438193,505,-1,376,-1,-1,-1,-1,-0.159,0.5454,0.6248,-0.1076,1.247
671,671,460000,"kudankulam ,tarapur",m,1991-11-04,74.0,cbse,2008.0,79.8,cbse,275,2,B.Tech/B.E.,electronics and electrical engineering,93.3,275.0,1,Karnataka,2013,500,560,720,0.758379883023504,-1,-1,-1,-1,473,-1,-1,-0.3027,0.0459,-1.6807,,-0.6692
672,672,320000,Bangalore,m,1991-07-03,81.86,"bse,odisha",,65.5,"chse,odisha",9786,2,B.Tech/B.E.,computer engineering,70.0,9786.0,0,Orissa,2012,475,475,465,0.488347976782714,405,-1,-1,-1,-1,-1,-1,-1.5765,-1.5273,-1.5051,-1.3184,-0.7615
673,673,450000,Hyderabad,m,1992-08-31,78.0,icse,,70.0,icse,14483,2,B.Tech/B.E.,computer science & engineering,82.5,14483.0,1,West Bengal,2014,545,555,390,0.744758354008939,595,-1,438,-1,-1,-1,-1,0.4155,0.3789,0.6248,-1.6289,-0.4776
674,674,400000,Gurgaon,m,1991-01-01,79.0,icse,2009.0,75.0,icse,8159,2,B.Tech/B.E.,information technology,67.43,8159.0,0,Uttar Pradesh,2014,535,510,585,0.979521744319216,625,-1,-1,-1,-1,-1,-1,-1.308,-0.6201,0.4711,0.1459,-0.6692
675,675,450000,Hyderabad,m,1989-12-05,80.0,cbse,2007.0,71.0,cbse,272,2,B.Tech/B.E.,computer engineering,74.97,272.0,0,Punjab,2012,525,455,515,0.635978756456794,445,-1,-1,-1,-1,-1,-1,-3.3539,-0.5523,-2.0131,0.0623,-2.0253
676,676,350000,Pune,m,1988-11-23,81.0,cbse,2006.0,71.0,cbse,1736,2,B.Tech/B.E.,computer engineering,68.0,1736.0,0,Rajasthan,2011,575,544,524,0.864685413370085,525,-1,-1,-1,-1,-1,-1,0.0464,0.3448,-1.0697,-0.1727,0.0284
677,677,375000,Noida,m,1988-04-30,90.2,cbse,2006.0,82.4,cbse,10950,1,B.Tech/B.E.,chemical engineering,75.0,10950.0,0,Punjab,2010,645,615,695,-1.0,445,-1,-1,-1,-1,-1,-1,,0.1888,0.3817,0.0623,0.0284
678,678,310000,Bhubaneswar,m,1988-05-29,70.2,0,2005.0,55.0,0,9072,2,MCA,computer application,87.0,9072.0,0,Orissa,2012,425,485,345,0.942116551485008,575,-1,-1,-1,-1,-1,-1,-0.7264,-1.0593,-1.0697,0.7673,-2.3017
679,679,280000,Bangalore,f,1991-12-21,77.4,cbse,2009.0,81.0,cbse,1125,2,B.Tech/B.E.,electronics & telecommunications,77.8,1125.0,0,Orissa,2013,415,510,590,0.649389714846691,335,356,-1,-1,-1,-1,-1,0.4155,-0.4536,-1.527,0.2727,-0.0943
680,680,700000,Delhi,f,1993-11-10,88.0,cbse,2011.0,85.0,cbse,12232,1,B.Tech/B.E.,computer science & engineering,68.0,12232.0,1,Delhi,2015,615,605,595,0.525922584252055,415,-1,-1,-1,-1,-1,-1,-2.1698,0.3789,-0.6048,2.301,-0.8608
681,681,400000,Coimbatore,f,1993-02-11,88.0,state board,2010.0,92.0,state board,11135,1,B.Tech/B.E.,electronics and communication engineering,90.1,11135.0,1,Karnataka,2014,580,640,780,0.976292560913216,-1,484,-1,-1,-1,-1,-1,,0.8784,0.4711,-1.5021,-0.0943
682,682,275000,Noida,f,1992-07-17,78.33,cbse,2008.0,67.6,cbse,15866,2,B.Tech/B.E.,computer science & engineering,65.72,15866.0,0,Haryana,2012,510,655,605,0.488347976782714,405,-1,-1,-1,-1,-1,-1,1.8517,1.3779,1.0859,-2.136,1.6302
683,683,240000,Bangalore,m,1988-12-19,65.85,bseb patna,2006.0,56.22,biec patna,1281,2,B.Tech/B.E.,information technology,58.7,1281.0,1,Maharashtra,2012,335,525,565,0.525922584252055,415,-1,-1,-1,-1,-1,-1,1.2056,1.4368,1.9782,1.9424,0.0284
684,684,615000,Hyderabad,m,1989-06-26,86.5,0,2006.0,91.0,0,1429,2,B.Tech/B.E.,computer engineering,72.23,1429.0,1,Telangana,2010,595,635,595,0.998588238946788,725,-1,-1,-1,-1,-1,-1,-3.1994,-0.2793,-1.7954,0.4148,-1.2354
685,685,495000,Bangalore,m,1986-09-07,82.5,rbse,2005.0,83.6,cbse,2857,1,B.Tech/B.E.,computer engineering,77.0,2857.0,1,Rajasthan,2010,575,625,615,0.960903087163164,595,-1,-1,-1,-1,-1,-1,0.7208,0.3731,0.0914,-1.9033,0.0916
686,686,470000,Hyderabad,m,1988-08-25,72.0,cbse,2006.0,62.0,cbse,894,2,B.Tech/B.E.,computer engineering,75.0,894.0,0,Tamil Nadu,2010,385,395,455,0.450876584483451,395,-1,-1,-1,-1,-1,-1,0.0464,0.5008,0.0914,-0.1727,0.0284
687,687,400000,Noida,m,1990-08-23,84.6,cbse,2008.0,80.4,cbse,272,2,B.Tech/B.E.,computer science & engineering,72.81,272.0,0,Punjab,2012,464,585,515,0.704090412131314,465,-1,-1,-1,-1,-1,-1,-1.1901,-0.5523,-0.4891,-0.5253,-2.1833
688,688,180000,Kolkata,m,1990-12-19,55.0,state board,2009.0,68.0,state board,10881,2,B.Tech/B.E.,computer engineering,74.9,10881.0,1,West Bengal,2013,440,560,545,0.793580614548506,495,-1,-1,-1,-1,-1,-1,,0.3789,1.3933,-1.2486,-1.0524
689,689,200000,Pilani,m,1990-10-03,74.33,rajasthan board of secondary education,2008.0,82.2,central board of secondary education,4948,2,B.Tech/B.E.,electronics and communication engineering,77.75,4948.0,1,Rajasthan,2012,380,520,545,0.960603251997053,-1,466,-1,-1,-1,-1,-1,0.7419,0.6568,-0.4891,0.2679,-0.7615
690,690,410000,Noida,m,1989-07-13,77.5,board of secondary education rajasthan,2007.0,77.38,board of secondary education rajasthan,2927,2,B.Tech/B.E.,computer engineering,75.66,2927.0,1,Rajasthan,2011,525,585,575,0.987207085890868,645,-1,-1,-1,-1,-1,-1,-1.9629,0.9688,0.3817,-0.2902,-0.1295
691,691,240000,Greater Noida,m,1992-04-01,78.0,cbse,2009.0,80.6,cbse,55,2,B.Tech/B.E.,electronics and communication engineering,72.04,,0,Uttar Pradesh,2013,405,435,590,0.538386892985096,425,333,-1,-1,-1,-1,-1,1.0896,0.1888,0.3817,0.2679,-1.8673
692,692,180000,Bangalore,m,1990-01-05,70.33,up,2006.0,77.2,up,568,2,B.Tech/B.E.,computer engineering,71.14,568.0,0,Uttar Pradesh,2011,435,525,534,0.930370607202691,565,-1,-1,-1,-1,-1,-1,0.8578,0.3448,1.2525,-1.5828,-0.4455
693,693,325000,Pune,f,1991-02-11,,state board,2008.0,75.85,icse,4417,2,B.Tech/B.E.,electronics and communication engineering,73.9,4417.0,0,Madhya Pradesh,2013,555,385,545,0.649389714846691,465,356,-1,-1,-1,-1,-1,0.5591,0.5454,0.3174,-0.2344,0.0973
694,694,370000,Kolkata,m,1991-01-01,79.25,wbbse,2008.0,80.0,wbchse,6814,2,B.Tech/B.E.,information technology,79.9,6814.0,0,West Bengal,2012,545,580,430,0.635978756456794,445,-1,-1,-1,-1,-1,-1,0.8192,1.0858,-0.4891,-0.7603,-0.1295
695,695,180000,Noida,m,1986-02-06,48.0,up board,2004.0,63.6,up board,5904,2,B.Tech/B.E.,electronics and communication engineering,58.0,5904.0,0,Uttar Pradesh,2012,515,465,425,0.910770164246022,-1,433,-1,-1,-1,313,-1,-0.1082,-0.1232,0.3817,-0.4078,-1.0774
696,696,200000,Dharmapuri,m,1988-12-12,86.0,tn state board,,82.0,tn state board,431,2,B.Tech/B.E.,information technology,71.0,431.0,0,Tamil Nadu,2010,485,505,505,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-1.0355,-0.1232,0.2366,-0.6428,-0.6035
697,697,215000,Gurgaon,m,1989-07-18,,cbse,2006.0,64.0,state board,405,2,B.Tech/B.E.,information technology,76.0,405.0,0,Uttar Pradesh,2011,510,400,324,-1.0,-1,-1,-1,-1,-1,-1,-1,0.5591,-0.4536,1.0859,-2.0092,-0.6692
698,698,180000,Chennai,m,1990-07-18,79.4,state board,2008.0,75.91,state board,4566,2,B.Tech/B.E.,information technology,73.5,4566.0,0,Tamil Nadu,2012,415,435,195,0.190153405601018,315,-1,-1,-1,-1,-1,-1,-2.0262,-3.7836,-2.7565,,-6.8009
699,699,60000,Madurai,f,1993-02-02,73.2,cbse,2010.0,86.5,state board,1114,2,B.Tech/B.E.,electronics and electrical engineering,83.7,1114.0,0,Tamil Nadu,2014,405,545,515,0.444617716881577,-1,196,-1,-1,393,-1,-1,-0.5899,-0.4536,-1.527,-1.1218,-0.6692
700,700,300000,Pune,f,1991-12-18,66.2,cbse,2009.0,65.4,cbse,7770,2,B.Tech/B.E.,information technology,74.68,7770.0,0,Madhya Pradesh,2013,555,554,565,0.488347976782714,405,-1,-1,-1,-1,-1,-1,0.8463,-0.2871,0.7785,1.4136,0.6721
701,701,390000,Bangalore,m,1989-01-25,77.0,cbse,2006.0,62.0,cbse,6434,2,B.Tech/B.E.,,63.5,6434.0,0,Uttarakhand,2011,495,505,515,0.563267823666597,425,-1,-1,-1,-1,-1,-1,0.8192,0.3448,0.9623,-0.1727,0.5024
702,702,120000,bhubaneswar,m,1991-08-16,73.0,state board,,54.2,state board,7315,2,B.Tech/B.E.,,66.55,7315.0,0,Orissa,2013,430,420,545,0.486747008438193,435,-1,376,-1,-1,-1,-1,0.4155,1.3779,0.6248,0.3995,0.6721
703,703,240000,-1,m,1988-12-23,69.5,rajasthan board,2006.0,72.0,rajasthan board,8641,2,MCA,computer application,68.15,8641.0,1,Maharashtra,2012,515,465,495,0.952245572924303,585,-1,-1,-1,-1,-1,-1,0.3555,0.9688,0.3817,0.8848,-0.4455
704,704,120000,Indore,m,1991-03-26,77.0,state board,2009.0,76.0,state board,5815,2,B.Tech/B.E.,computer science & engineering,67.22,5815.0,0,Madhya Pradesh,2013,545,500,515,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-1.0208,-1.4526,-1.0659,-0.2344,-1.4356
705,705,150000,Noida,m,1990-09-04,85.0,cbse,2008.0,74.0,cbse,167,2,B.Tech/B.E.,electronics and communication engineering,69.4,167.0,0,Haryana,2012,415,495,515,0.229481754911755,-1,266,-1,-1,-1,-1,-1,0.2009,0.2668,-1.5776,,0.0284
